Season,Garden,Clump,Condition,Rows,Ear weight,Cob weight,Kernel weight
2010,POG,21,Sparse,12,9.9,3.8,6.1000000000000005
2010,POG,23,Full,12,90.6,19.6,71.0
2010,POG,22,Full,12,31.8,7.8,24.0
2010,POG,23,Full,12,77.4,16.5,60.900000000000006
2010,POG,23,Partial,12,92.5,20.6,71.9
2010,POG,24,Full,14,93.7,18.9,74.80000000000001
2010,POG,23,Full,12,93.8,20.0,73.8
2010,POG,22,Full,10,23.5,5.6,17.9
2010,POG,23,Immature,NA,0.4,0.4,0.0
2010,POG,25,Sparse,10,3.4,2.9,0.5
2010,POG,22,Full,14,38.0,12.2,25.8
2010,KUG,14,Sparse,8,9.2,1.8,7.3999999999999995
2010,KUG,15,Sparse,10,7.6,2.1,5.5
2010,KUG,15,Sparse,8,4.5,1.1,3.4
2010,KUG,17,Sparse,8,9.2,6.8,2.3999999999999995
2010,KUG,18,Immature,NA,1.9,1.9,0.0
2010,KUG,18,Sparse,2,0.7,0.5,0.19999999999999996
2010,KUG,19,Immature,NA,1.2,1.2,0.0
2010,KUG,22,Partial,12,65.4,16.4,49.00000000000001
2010,KUG,18,Sparse,6,4.6,2.7,1.8999999999999995
2010,KUG,22,Full,10,60.7,11.9,48.800000000000004
2010,KUG,22,Sparse,8,12.9,3.4,9.5
2010,KUG,21,Full,14,180.1,37.5,142.6
2010,KUG,20,Full,14,33.5,9.7,23.8
2010,KUG,22,Sparse,8,9.3,3.0,6.300000000000001
2010,KUG,20,Immature,NA,2.3,2.3,0.0
2010,KUG,21,Full,16,164.7,24.4,140.29999999999998
2010,KUG,21,Full,14,148.0,34.1,113.9
2010,KUG,21,Immature,NA,3.4,3.4,0.0
2010,KUG,21,Immature,NA,1.0,1.0,0.0
2010,KUG,20,Immature,NA,0.1,0.1,0.0
2010,KUG,22,Sparse,14,6.9,6.5,0.40000000000000036
2010,KUG,26,Immature,NA,1.4,1.4,0.0
2010,KUG,24,Full,12,103.0,15.2,87.8
2010,KUG,24,Full,10,62.6,9.8,52.8
2010,KUG,25,Full,12,138.1,24.3,113.8
2010,KUG,24,Full,12,23.7,1.6,22.099999999999998
2010,KUG,25,Full,12,69.7,11.2,58.5
2010,KUG,24,Immature,NA,0.1,0.1,0.0
2010,KUG,26,Partial,12,45.3,13.2,32.099999999999994
2010,KUG,28,Sparse,8,2.4,1.8,0.5999999999999999
2010,KUG,18,Partial,8,14.7,4.5,10.2
2010,KUG,29,Immature,NA,1.8,1.8,0.0
2010,KUG,29,Partial,10,7.2,1.8,5.4
2010,KUG,27,Immature,10,0.7,0.7,0.0
2010,KUG,30,Partial,12,11.8,2.8,9.0
2010,KUG,31,Full,8,83.2,18.0,65.2
2010,KUG,30,Sparse,10,11.0,6.3,4.7
2010,KUG,31,Partial,12,54.7,16.1,38.6
2010,KUG,30,Full,14,39.1,9.6,29.5
2010,KUG,31,Partial,10,19.0,3.7,15.3
2010,KUG,30,Partial,10,68.4,13.6,54.800000000000004
2010,KUG,32,Full,14,86.0,16.8,69.2
2010,KUG,32,Full,14,100.5,19.8,80.7
2010,KUG,33,Partial,12,61.5,17.2,44.3
2010,KUG,33,Sparse,10,27.8,8.0,19.8
2010,KUG,28,Immature,NA,1.0,1.0,0.0
2010,KUG,34,Partial,12,50.1,8.1,42.0
2010,KUG,34,Partial,10,34.3,5.5,28.799999999999997
2010,KUG,34,Partial,14,36.8,6.5,30.299999999999997
2010,KUG,34,Sparse,8,6.5,1.2,5.3
2010,KUG,33,Sparse,8,16.7,4.9,11.799999999999999
2010,KUG,34,Immature,NA,0.6,0.6,0.0
2010,KUG,35,Sparse,8,11.1,1.8,9.299999999999999
2010,KUG,37,Partial,8,25.1,3.6,21.5
2010,KUG,37,Partial,10,17.9,3.8,14.099999999999998
2010,KUG,36,Sparse,6,3.5,2.0,1.5
2010,KUG,37,Sparse,10,13.7,4.0,9.7
2010,KUG,38,Full,12,144.2,30.2,113.99999999999999
2010,CDG,1,Partial,12,20.9,3.0,17.9
2010,CDG,1,Full,12,99.1,18.5,80.6
2010,CDG,2,Full,12,78.5,12.6,65.9
2010,CDG,2,Full,12,95.0,16.3,78.7
2010,CDG,2,Full,14,96.3,22.2,74.1
2010,CDG,2,Full,10,52.1,9.9,42.2
2010,PLC,7,Full,8,22.0,3.1,18.9
2010,PLC,7,Sparse,8,11.7,4.8,6.8999999999999995
2010,PLC,8,Full,11,25.2,2.6,22.599999999999998
2010,PLC,11,Full,8,19.8,3.3,16.5
2010,PLC,11,Full,10,10.5,0.7,9.8
2010,PLC,8,Sparse,3,1.8,0.7,1.1
2010,PLC,11,Sparse,8,1.1,0.8,0.30000000000000004
2010,PLC,8,Full,8,8.0,1.3,6.7
2010,PLC,12,Full,14,29.9,4.5,25.4
2010,PLC,12,Full,12,23.0,2.6,20.4
2010,PLC,8,Partial,5,4.2,0.8,3.4000000000000004
2010,PLC,12,Partial,8,9.6,0.9,8.7
2010,PLC,13,Full,13,54.2,8.1,46.1
2010,PLC,14,Full,12,63.7,15.7,48.0
2010,PLC,14,Partial,10,32.0,6.6,25.4
2010,PLC,13,Full,12,48.8,9.2,39.599999999999994
2010,PLC,14,Full,12,26.1,3.4,22.700000000000003
2010,PLC,14,Partial,12,26.9,4.1,22.799999999999997
2010,PLC,13,Full,10,40.0,7.9,32.1
2010,PLC,14,Partial,12,14.6,1.8,12.799999999999999
2010,PLC,14,Sparse,12,5.5,4.3,1.2000000000000002
2010,PLC,15,Full,14,39.0,5.7,33.3
2010,PLC,15,Full,12,12.6,1.7,10.9
2010,PLC,15,Partial,8,5.9,0.2,5.7
2010,PLC,13,Partial,13,27.5,5.2,22.3
2010,PLC,15,Sparse,8,6.0,1.1,4.9
2010,PLC,16,Full,10,12.0,0.9,11.1
2010,PLC,13,,12,24.3,6.1,18.200000000000003
2010,PLC,17,Sparse,8,3.1,0.9,2.2
2010,PLC,18,Full,13,43.9,8.6,35.3
2010,PLC,19,Full,14,71.4,16.2,55.2
2010,PLC,18,Partial,7,10.5,1.1,9.4
2010,PLC,19,Sparse,8,9.3,2.1,7.200000000000001
2010,PLC,20,Full,12,45.1,6.6,38.5
2010,PLC,24,Immature,NA,0.7,0.7,0.0
2010,PLC,19,Immature,NA,0.6,0.6,0.0
2010,PLC,20,Full,14,47.0,9.9,37.1
2010,PLC,20,Immature,NA,1.7,1.7,0.0
2010,PLC,25,Full,14,62.9,11.6,51.3
2010,PLC,24,Sparse,8,4.3,1.7,2.5999999999999996
2010,PLC,26,Full,13,116.7,20.8,95.9
2010,PLC,25,Full,14,31.5,7.4,24.1
2010,PLC,26,Full,12,97.2,18.0,79.2
2010,PLC,25,Full,12,61.5,14.2,47.3
2010,PLC,26,Immature,NA,0.8,0.8,0.0
2010,PLC,24,Full,8,8.7,2.0,6.699999999999999
2010,PLC,25,Partial,10,23.5,4.9,18.6
2010,PLC,24,Partial,10,11.1,2.5,8.6
2010,PLC,26,Full,11,76.1,17.4,58.699999999999996
2010,PLC,25,Full,12,24.1,4.3,19.8
2010,PLC,26,Sparse,4,8.0,3.6,4.4
2010,PLC,26,Full,14,46.2,11.4,34.800000000000004
2010,PLC,26,Partial,12,21.5,5.3,16.2
2010,PLC,24,Partial,12,19.0,3.7,15.3
2010,PLC,24,Partial,12,18.5,2.1,16.4
2010,PLC,24,Full,10,56.8,9.3,47.5
2010,PLC,24,Full,10,69.3,10.9,58.4
2010,PLC,27,Sparse,12,26.8,16.0,10.8
2010,PLC,27,Full,8,27.0,4.5,22.5
2010,PLC,27,Full,16,67.3,12.8,54.5
2010,PLC,27,Full,12,67.8,13.0,54.8
2010,PLC,29,Full,12,71.9,12.5,59.400000000000006
2010,PLC,29,Full,12,111.4,19.0,92.4
2010,PLC,27,Sparse,12,22.2,5.4,16.799999999999997
2010,PLC,29,Full,13,80.8,17.6,63.199999999999996
2010,PLC,29,Full,12,108.9,24.8,84.10000000000001
2010,PLC,29,Full,10,83.9,15.5,68.4
2010,PLC,28,Full,18,108.0,15.3,92.7
2010,PLC,29,Full,13,53.2,13.3,39.900000000000006
2010,PLC,28,Full,14,141.1,24.8,116.3
2010,PLC,29,Full,12,49.1,11.8,37.3
2010,PLC,30,Full,14,103.6,19.1,84.5
2010,PLC,28,Full,16,111.5,23.2,88.3
2010,PLC,30,Full,12,61.6,9.0,52.6
2010,PLC,28,Full,16,67.0,15.4,51.6
2010,PLC,28,Partial,12,28.5,8.8,19.7
2010,PLC,30,Full,12,57.3,10.9,46.4
2010,PLC,28,Sparse,12,3.3,3.0,0.2999999999999998
2010,PLC,30,Full,16,47.5,7.8,39.7
2010,PLC,31,Full,16,70.2,16.0,54.2
2010,PLC,28,Immature,NA,1.1,1.1,0.0
2010,PLC,31,Full,14,75.1,15.1,59.99999999999999
2010,PLC,31,Sparse,10,5.8,1.1,4.699999999999999
2010,PLC,31,Full,14,59.2,13.2,46.0
2010,PLC,32,Full,10,134.9,29.6,105.30000000000001
2010,PLC,31,Sparse,13,51.0,20.4,30.6
2010,PLC,31,Sparse,2,2.2,1.1,1.1
2010,PLC,32,Full,12,131.7,26.1,105.6
2010,PLC,33,Full,12,81.9,15.6,66.30000000000001
2010,PLC,32,Full,12,89.2,16.1,73.1
2013,KUG,6,Sparse,NA,2.6,2.4,0.20000000000000018
2013,KUG,7,Immature,NA,0.5,0.5,0.0
2013,KUG,8,Partial,8,29.1,7.3,21.8
2013,KUG,8,Partial,12,24.4,8.7,15.7
2013,KUG,8,Partial,8,4.5,1.9,2.6
2013,KUG,8,Immature,NA,1.4,1.4,0.0
2013,KUG,8,Immature,NA,0.1,0.1,0.0
2013,KUG,9,Partial,8,12.5,4.2,8.3
2013,KUG,9,Sparse,NA,6.0,6.0,0.0
2013,KUG,9,Immature,NA,5.2,5.2,0.0
2013,KUG,9,Immature,NA,0.8,0.8,0.0
2013,KUG,10,Immature,NA,0.1,0.1,0.0
2013,KUG,13,Sparse,8,11.1,9.1,2.0
2013,KUG,13,Sparse,NA,2.3,1.2,1.0999999999999999
2013,KUG,13,Immature,NA,1.8,1.8,0.0
2013,KUG,13,Sparse,NA,1.2,0.4,0.7999999999999999
2013,KUG,13,Immature,NA,0.1,0.1,0.0
2013,KUG,15,Partial,12,24.8,6.5,18.3
2013,KUG,15,Partial,10,23.5,6.0,17.5
2013,KUG,15,Partial,10,28.2,9.1,19.1
2013,KUG,15,Partial,10,13.8,3.5,10.3
2013,KUG,17,Sparse,8,3.8,1.7,2.0999999999999996
2013,KUG,17,Sparse,NA,2.2,1.6,0.6000000000000001
2013,KUG,17,Sparse,NA,1.6,1.1,0.5
2013,KUG,17,Immature,NA,0.6,0.6,0.0
2010,POG,13,Full,12,103.7,19.2,84.5
2010,POG,24,Full,12,61.3,11.0,50.3
2010,POG,25,Sparse,10,6.7,2.4,4.300000000000001
2010,POG,22,Full,12,25.2,7.1,18.1
2010,POG,25,Sparse,10,7.6,3.8,3.8
2010,POG,24,Sparse,8,15.3,3.5,11.8
2010,POG,25,Sparse,8,3.6,1.9,1.7000000000000002
2010,POG,22,Partial,12,18.1,7.7,10.400000000000002
2010,POG,22,Immature,NA,0.8,0.8,0.0
2010,POG,22,Immature,NA,2.7,2.7,0.0
2010,POG,22,Immature,NA,1.2,1.2,0.0
2010,POG,24,Partial,12,13.2,2.1,11.1
2010,POG,25,Sparse,8,1.9,0.9,0.9999999999999999
2010,POG,29,Partial,10,20.6,4.1,16.5
2010,POG,26,Full,12,70.2,14.3,55.900000000000006
2010,POG,29,Sparse,8,2.1,1.5,0.6000000000000001
2010,POG,26,Partial,12,32.1,6.5,25.6
2010,POG,26,Partial,10,34.5,8.3,26.2
2010,POG,26,Sparse,10,12.8,2.7,10.100000000000001
2010,POG,27,Sparse,12,5.6,4.4,1.1999999999999993
2010,POG,26,Partial,10,17.7,3.2,14.5
2010,POG,26,Sparse,8,8.6,2.1,6.5
2010,POG,27,Sparse,12,25.9,7.3,18.599999999999998
2010,KUG,25,Sparse,10,10.2,2.3,7.8999999999999995
2010,KUG,37,Sparse,10,6.8,2.0,4.8
2010,KUG,38,Full,12,93.6,23.6,70.0
2010,KUG,38,Partial,14,65.2,10.5,54.7
2010,KUG,38,Partial,12,35.1,6.7,28.400000000000002
2010,KUG,39,Full,12,61.2,10.2,51.0
2010,KUG,39,Partial,12,50.5,9.1,41.4
2010,KUG,39,Sparse,6,3.1,0.7,2.4000000000000004
2010,KUG,41,Partial,12,8.1,1.4,6.699999999999999
2010,KUG,42,Immature,NA,1.1,1.1,0.0
2010,KUG,44,Partial,8,15.5,2.5,13.0
2010,KUG,40,Full,10,31.2,6.9,24.299999999999997
2010,KUG,44,Partial,8,7.8,1.6,6.199999999999999
2010,KUG,45,Sparse,10,1.6,1.4,0.20000000000000018
2010,KUG,40,Full,8,22.6,5.1,17.5
2010,KUG,45,Partial,10,22.9,4.6,18.299999999999997
2010,KUG,45,Partial,10,16.8,4.4,12.4
2010,KUG,40,Sparse,8,2.4,1.5,0.8999999999999999
2010,KUG,45,Sparse,8,8.9,2.0,6.9
2010,KUG,40,Immature,NA,0.5,0.5,0.0
2010,KUG,46,Partial,14,67.4,14.3,53.10000000000001
2010,KUG,46,Partial,14,41.8,10.5,31.299999999999997
2010,KUG,46,Partial,12,28.1,5.4,22.700000000000003
2010,KUG,46,Sparse,10,19.4,3.7,15.7
2010,KUG,46,Partial,12,27.1,7.3,19.8
2010,KUG,47,Full,12,94.1,15.2,78.89999999999999
2010,KUG,46,Sparse,10,12.5,3.4,9.1
2010,KUG,47,Partial,12,39.7,8.6,31.1
2010,KUG,47,Full,14,31.3,7.5,23.8
2010,KUG,47,Full,8,11.7,2.2,9.5
2010,KUG,49,Partial,14,80.7,11.8,68.9
2010,KUG,25,Sparse,12,5.4,2.5,2.9000000000000004
2010,KUG,49,Full,12,89.6,15.9,73.69999999999999
2010,KUG,50,Partial,16,112.1,19.4,92.69999999999999
2010,KUG,50,Partial,10,32.1,5.3,26.8
2010,KUG,50,Partial,12,19.7,5.3,14.399999999999999
2010,KUG,50,Partial,6,13.0,2.2,10.8
2010,KUG,51,Partial,9,19.4,2.6,16.799999999999997
2010,KUG,52,Partial,12,39.2,8.3,30.900000000000002
2010,KUG,52,Partial,11,28.7,4.6,24.1
2010,KUG,49,Sparse,10,17.1,5.1,12.000000000000002
2010,KUG,52,Partial,8,14.1,2.8,11.3
2010,KUG,52,Partial,9,5.5,1.2,4.3
2010,KUG,49,Immature,NA,0.6,0.6,0.0
2010,KUG,52,Partial,7,6.4,1.6,4.800000000000001
2010,KUG,52,Immature,NA,1.3,1.3,0.0
2010,KUG,53,Partial,12,53.3,12.5,40.8
2010,KUG,53,Full,12,45.7,13.3,32.400000000000006
2010,KUG,54,Full,11,138.9,32.1,106.80000000000001
2010,KUG,53,Partial,12,19.1,6.0,13.100000000000001
2010,KUG,53,Immature,NA,0.5,0.5,0.0
2010,KUG,53,Immature,NA,0.1,0.1,0.0
2010,KUG,54,Full,9,49.9,7.3,42.6
2010,KUG,53,,NA,0.1,0.1,0.0
2010,KUG,53,Partial,12,40.2,15.3,24.900000000000002
2010,KUG,53,Sparse,NA,7.4,5.9,1.5
2010,KUG,54,Sparse,4,7.1,2.6,4.5
2010,KUG,54,Immature,NA,0.5,0.5,0.0
2010,KUG,54,,NA,0.9,0.9,0.0
2010,KUG,53,Sparse,8,1.3,0.2,1.1
2010,KUG,55,Full,14,78.7,15.7,63.0
2010,KUG,56,Partial,10,58.1,12.0,46.1
2010,KUG,47,Partial,14,95.6,21.4,74.19999999999999
2010,KUG,55,Partial,14,45.9,11.2,34.7
2010,KUG,56,Full,12,51.9,9.3,42.599999999999994
2010,KUG,57,Full,12,94.9,18.5,76.4
2010,KUG,57,Partial,16,57.6,10.2,47.400000000000006
2010,KUG,56,Full,12,35.5,7.3,28.2
2010,KUG,57,Partial,13,24.1,5.8,18.3
2010,KUG,56,Full,12,51.0,7.5,43.5
2010,KUG,57,Partial,9,30.1,5.4,24.700000000000003
2010,KUG,57,Full,13,17.7,2.5,15.2
2010,KUG,56,Sparse,12,6.0,2.4,3.6
2010,KUG,58,Full,14,80.5,11.0,69.5
2010,KUG,60,Partial,12,69.7,11.5,58.2
2010,KUG,60,Full,12,45.4,10.5,34.9
2010,KUG,60,Partial,12,30.2,7.8,22.4
2010,KUG,60,Partial,12,29.7,6.3,23.4
2010,KUG,60,Partial,7,21.7,5.4,16.299999999999997
2010,KUG,58,Partial,12,26.6,6.4,20.200000000000003
2010,KUG,58,Sparse,12,21.9,5.4,16.5
2010,KUG,58,Immature,NA,0.5,0.5,0.0
2010,KUG,60,Partial,8,14.0,3.3,10.7
2010,KUG,61,Full,16,140.5,31.0,109.5
2010,KUG,62,Partial,12,49.6,11.3,38.3
2010,KUG,61,Partial,14,72.0,11.9,60.1
2010,KUG,62,Full,12,35.4,7.9,27.5
2010,KUG,61,Full,14,60.2,10.5,49.7
2010,KUG,62,Partial,10,57.0,9.2,47.8
2010,KUG,62,Partial,8,31.0,5.7,25.3
2010,KUG,62,Sparse,4,6.7,2.2,4.5
2010,KUG,61,Partial,12,69.1,12.9,56.199999999999996
2010,PLC,27,Full,10,21.8,3.9,17.900000000000002
2010,PLC,33,Full,12,59.6,11.1,48.5
2010,PLC,32,Full,14,92.5,17.4,75.1
2010,PLC,33,Partial,9,15.1,4.8,10.3
2010,PLC,32,Full,14,90.8,19.1,71.69999999999999
2010,PLC,34,Full,14,62.9,11.3,51.599999999999994
2010,PLC,32,Sparse,14,18.7,9.7,9.0
2010,PLC,34,Full,14,41.6,8.3,33.3
2010,PLC,34,Partial,12,23.6,4.4,19.200000000000003
2010,PLC,32,Sparse,12,20.6,13.3,7.300000000000001
2010,PLC,34,Partial,14,19.8,5.1,14.700000000000001
2010,PLC,32,Sparse,10,17.0,8.1,8.9
2010,PLC,34,Full,14,21.8,5.0,16.8
2010,PLC,34,Full,12,21.1,4.5,16.6
2010,PLC,35,Full,11,18.8,4.0,14.8
2010,PLC,35,Full,12,17.9,3.0,14.899999999999999
2010,PLC,35,Full,14,30.2,7.8,22.4
2010,PLC,35,Full,11,17.8,1.7,16.1
2010,PLC,35,Full,12,16.6,3.8,12.8
2010,PLC,35,Sparse,3,1.9,1.5,0.3999999999999999
2010,PLC,36,Full,12,73.6,15.7,57.89999999999999
2010,PLC,37,Full,16,92.5,18.9,73.6
2010,PLC,36,Full,12,61.8,15.5,46.3
2010,PLC,37,Partial,10,62.9,21.8,41.099999999999994
2010,PLC,36,Full,12,42.5,10.6,31.9
2010,PLC,36,Partial,12,11.4,2.1,9.3
2010,PLC,37,Full,12,69.4,13.2,56.2
2010,CDG,1,Full,12,77.0,21.7,55.3
2010,PLC,37,Partial,14,46.3,9.0,37.3
2010,PLC,36,Sparse,NA,5.5,3.5,2.0
2010,PLC,38,Full,12,34.5,8.2,26.3
2010,PLC,38,Partial,12,26.6,7.5,19.1
2010,PLC,38,Full,12,108.8,23.7,85.1
2010,PLC,38,Full,14,68.8,14.9,53.9
2010,PLC,38,Partial,14,44.3,13.9,30.4
2010,CDG,3,Full,12,88.6,15.7,72.89999999999999
2010,CDG,3,Full,12,97.0,22.1,74.9
2010,CDG,3,Full,12,99.4,22.0,77.4
2010,CDG,3,Full,10,62.7,11.6,51.1
2010,CDG,3,Partial,14,69.2,14.5,54.7
2010,CDG,3,Full,12,76.3,10.8,65.5
2010,CDG,3,Partial,12,55.1,9.1,46.0
2010,CDG,3,Partial,12,27.8,7.0,20.8
2010,CDG,3,Full,10,11.9,2.7,9.2
2010,CDG,3,Immature,NA,4.7,4.7,0.0
2010,CDG,3,Immature,NA,2.2,2.2,0.0
2010,CDG,4,Full,12,93.1,16.2,76.89999999999999
2010,CDG,4,Full,14,141.0,21.0,120.0
2010,CDG,1,Partial,12,35.1,7.6,27.5
2010,CDG,4,Full,14,125.7,22.7,103.0
2010,CDG,4,Full,12,103.1,18.0,85.1
2010,CDG,4,Full,14,100.5,21.7,78.8
2010,CDG,4,Full,14,122.3,22.6,99.69999999999999
2010,CDG,4,Full,12,80.7,14.0,66.7
2010,CDG,4,Full,12,107.9,19.0,88.9
2010,CDG,4,Partial,14,73.0,14.0,59.0
2010,CDG,4,Partial,13,63.6,10.9,52.7
2010,CDG,4,Partial,12,43.3,11.3,31.999999999999996
2010,CDG,4,Sparse,10,9.2,3.6,5.6
2010,CDG,4,Sparse,2,3.9,2.7,1.1999999999999997
2010,CDG,5,Full,12,103.3,18.9,84.4
2010,CDG,5,Full,14,122.9,28.8,94.10000000000001
2010,CDG,5,Full,16,132.6,34.0,98.6
2010,CDG,5,Partial,14,81.9,21.7,60.2
2010,CDG,5,Full,12,91.3,25.2,66.1
2010,CDG,6,Full,12,113.8,26.8,87.0
2010,CDG,6,Full,16,133.3,37.1,96.20000000000002
2010,CDG,6,Full,12,96.2,20.0,76.2
2010,CDG,6,Full,10,80.0,17.0,63.0
2010,CDG,6,Full,14,56.8,18.6,38.199999999999996
2010,CDG,6,Full,14,95.5,21.4,74.1
2010,CDG,6,Full,14,85.1,12.2,72.89999999999999
2010,CDG,6,Full,10,63.5,17.3,46.2
2010,CDG,6,Partial,12,34.2,8.8,25.400000000000002
2010,PLC,30,Full,16,72.1,12.3,59.8
2010,CDG,6,Sparse,10,12.1,5.4,6.699999999999999
2010,CDG,6,Sparse,10,15.3,5.5,9.8
2010,CDG,6,Sparse,10,5.6,4.2,1.3999999999999995
2010,CDG,7,Full,12,136.9,28.7,108.2
2010,CDG,7,Full,12,97.3,24.3,73.0
2010,CDG,7,Full,10,88.6,17.0,71.6
2010,CDG,7,Full,12,91.9,28.6,63.300000000000004
2010,CDG,7,Full,10,102.8,21.3,81.5
2010,CDG,7,Partial,12,46.0,10.8,35.2
2010,CDG,7,Full,12,48.9,8.6,40.3
2010,CDG,7,Full,10,64.5,17.2,47.3
2010,CDG,7,Sparse,12,13.7,9.1,4.6
2010,CDG,7,Immature,NA,1.0,1.0,0.0
2010,CDG,8,Full,12,157.2,31.1,126.1
2010,CDG,8,Full,10,114.2,23.0,91.2
2010,CDG,8,Full,14,153.6,31.5,122.1
2010,CDG,8,Full,10,89.9,15.8,74.10000000000001
2010,CDG,8,Full,14,100.1,18.5,81.6
2010,CDG,8,Full,12,88.5,18.1,70.4
2010,CDG,8,Full,12,107.7,21.4,86.30000000000001
2010,CDG,8,Full,10,72.1,12.3,59.8
2010,CDG,8,Full,10,83.3,15.4,67.89999999999999
2010,CDG,8,Full,12,68.9,11.8,57.10000000000001
2010,CDG,8,Partial,14,44.2,11.7,32.5
2010,CDG,9,Full,14,141.1,26.5,114.6
2010,POG,10,Partial,12,21.1,5.9,15.200000000000001
2010,POG,30,Partial,12,39.2,11.5,27.700000000000003
2010,POG,30,Partial,12,29.2,7.6,21.6
2010,POG,28,Partial,10,25.5,9.5,16.0
2010,POG,30,Sparse,12,19.0,6.2,12.8
2010,POG,30,Partial,12,27.9,9.6,18.299999999999997
2010,POG,28,Partial,12,23.6,6.3,17.3
2010,POG,27,Full,10,17.2,3.8,13.399999999999999
2010,POG,30,Partial,12,30.1,7.8,22.3
2010,POG,28,Sparse,12,22.9,13.9,8.999999999999998
2010,POG,30,Sparse,10,10.0,3.1,6.9
2010,POG,27,Full,14,66.0,16.2,49.8
2010,POG,28,Immature,NA,2.2,2.2,0.0
2010,POG,27,Full,12,89.1,15.9,73.19999999999999
2010,KUG,3,Partial,10,11.1,2.3,8.8
2010,KUG,3,Immature,NA,0.2,0.2,0.0
2010,KUG,4,Partial,8,23.7,4.8,18.9
2010,KUG,4,Sparse,10,55.8,0.9,54.9
2010,KUG,5,Partial,10,20.1,2.2,17.900000000000002
2010,KUG,5,Partial,14,16.4,2.8,13.599999999999998
2010,KUG,5,Sparse,8,13.0,3.1,9.9
2010,KUG,5,Sparse,8,7.5,1.3,6.2
2010,KUG,6,Full,12,116.0,24.4,91.6
2010,KUG,6,Sparse,6,2.3,1.6,0.6999999999999997
2010,KUG,7,Full,14,73.3,16.0,57.3
2010,KUG,7,Partial,6,16.0,5.3,10.7
2010,KUG,8,Partial,10,16.4,6.2,10.2
2010,KUG,8,Immature,NA,0.7,0.7,0.0
2010,POG,21,Sparse,10,14.9,5.3,9.600000000000001
2010,KUG,9,Sparse,8,1.7,1.2,0.5
2010,KUG,9,Immature,NA,0.7,0.7,0.0
2010,KUG,10,Full,14,29.6,4.0,25.6
2010,KUG,10,Sparse,10,21.8,5.1,16.700000000000003
2010,KUG,10,Partial,14,19.6,4.3,15.3
2010,KUG,10,Partial,10,16.2,2.7,13.5
2010,KUG,11,Full,14,108.1,38.6,69.5
2010,KUG,12,Full,10,88.0,21.0,67.0
2010,KUG,12,Full,10,65.9,15.3,50.60000000000001
2010,KUG,12,Partial,10,39.5,11.6,27.9
2010,KUG,13,Full,12,72.0,12.1,59.9
2010,KUG,13,Partial,14,41.4,9.7,31.7
2010,KUG,14,Partial,12,48.8,8.8,40.0
2010,KUG,14,Full,10,79.0,15.6,63.4
2010,KUG,14,Sparse,10,9.9,4.8,5.1000000000000005
2010,KUG,61,Partial,10,11.7,1.8,9.899999999999999
2010,KUG,62,Partial,7,5.5,1.4,4.1
2010,KUG,61,Sparse,12,2.8,2.4,0.3999999999999999
2010,KUG,63,Partial,12,53.8,8.7,45.099999999999994
2010,KUG,63,Immature,NA,0.6,0.6,0.0
2010,KUG,63,Full,10,127.6,26.6,101.0
2010,KUG,64,Full,10,67.6,17.7,49.89999999999999
2010,KUG,65,Partial,12,21.4,5.4,15.999999999999998
2010,KUG,64,Full,8,46.2,9.2,37.0
2010,KUG,64,Full,8,19.2,3.4,15.799999999999999
2010,KUG,65,Full,8,14.5,2.6,11.9
2010,KUG,64,Sparse,4,5.6,3.4,2.1999999999999997
2010,KUG,65,Sparse,10,12.8,2.4,10.4
2010,KUG,64,Sparse,2,2.8,2.4,0.3999999999999999
2010,KUG,65,Sparse,10,11.6,3.8,7.8
2010,KUG,65,Full,12,11.6,1.7,9.9
2010,POG,24,Full,12,45.2,9.8,35.400000000000006
2010,KUG,66,Full,12,39.0,7.3,31.7
2010,KUG,66,Partial,10,28.6,6.0,22.6
2010,KUG,66,Partial,10,21.4,6.8,14.599999999999998
2010,KUG,65,Immature,NA,0.6,0.6,0.0
2010,KUG,66,Partial,8,9.5,1.4,8.1
2010,KUG,67,Full,10,57.3,10.4,46.9
2010,KUG,66,Sparse,4,4.0,2.9,1.1
2010,KUG,67,Partial,10,32.2,6.8,25.400000000000002
2010,KUG,67,Sparse,8,5.8,2.8,3.0
2010,KUG,68,Partial,10,11.9,2.5,9.4
2010,KUG,68,Partial,8,14.7,2.6,12.1
2010,KUG,69,Immature,NA,1.4,1.4,0.0
2010,KUG,69,Immature,NA,0.4,0.4,0.0
2010,KUG,70,Partial,10,16.6,2.6,14.000000000000002
2010,KUG,71,Partial,12,25.9,4.6,21.299999999999997
2010,KUG,71,Full,12,19.4,3.4,15.999999999999998
2010,KUG,72,Partial,10,23.7,6.2,17.5
2010,KUG,72,Sparse,10,5.6,3.1,2.4999999999999996
2010,KUG,73,Full,14,81.1,13.2,67.89999999999999
2010,KUG,73,Immature,NA,2.4,2.4,0.0
2010,KUG,74,Full,14,64.3,16.0,48.3
2010,KUG,74,Partial,12,56.2,11.1,45.1
2010,KUG,75,Partial,10,13.5,1.3,12.2
2010,KUG,75,Partial,12,16.7,4.5,12.2
2010,POG,27,Full,10,25.4,5.6,19.799999999999997
2010,PLC,28,Full,12,153.0,39.5,113.5
2010,CDG,9,Full,10,144.5,28.0,116.5
2010,CDG,9,Full,16,117.1,20.7,96.39999999999999
2010,CDG,9,Full,14,137.1,27.3,109.8
2010,CDG,9,Full,12,108.9,19.2,89.7
2010,CDG,9,Partial,12,33.0,8.4,24.6
